"INT_ID","LOC_ID","LOC_NAME","LOC_NAME_ALT1","SCREEN_NAME","LAT","LONG","Z","FORMATION","SCREEN_DIAMETER_CM","SCREEN_TOP_DEPTH_M","WL_AVG_MASL","WL_AVG_TOTAL_NUM","WL_START_DATE_MDY","WL_END_DATE_MDY","nValues","MannKendall10yrTau","MannKendall10yrPstat","MannKendall10yrText","GAMrange"
-1244097924,-1031646288,"Lemonville MW 2S (Shalom-Shallow)","York - Lemonville MW 2S","Lemonville MW 2S",43.9803047180176,-79.3243713378906,281.585754394531,"Mackinaw/Oak Ridges (ORMGP)",15.2399997711182,29.8703918457031,277.822052001953,246726,"09/21/2006","03/31/2022",5615,-0.144884241971621,0.0294976097703277,"MK decreasing trend",0.0890518756130881
-1236738072,276841110,"PGMN - CROWE - W0000333","CROWE - Tudor (CROWE VALLEY CA.) (PGMN)","PGMN - CROWE - W0000333",44.6935577392578,-77.6074676513672,285.552703857422,"Bedrock - Undifferentiated (ORMGP)",NA,6.70559692382812,283.486602783203,99904,"03/21/2003","12/12/2011",2230,NA,NA,NA,0.59447506695517
-1188449138,1518972663,"Stouffville MW 08S","York - Stouffville - MW 8S ((Mohawk & Main Deep - SMMS)","Stouffville MW 8s",43.9761352539062,-79.2270812988281,285.095001220703,"Lower Newmarket (ORMGP)",NA,38.1000061035156,282.359191894531,135087,"09/24/2001","06/21/2010",2769,NA,NA,NA,2.09010946241312
-1187483619,-1187483619,"Minesing Grenfel","NVCA - Minesing - Grenfel","Minesing Grenfel",44.3793525695801,-79.8069763183594,275.100006103516,"Upper Newmarket (ORMGP)",5.07999992370605,45.7200012207031,255.263656616211,49601,"02/06/2014","11/07/2022",2048,0.0758738277919864,0.359260846904054,"MK no trend",0.219107903224984
-1187483618,120000011,"OGS-SS-13-01","Ont Geol Surv-SS-13-01 Egbert","OGS-SS-13-01",44.1958389282227,-79.8039779663086,219.794738769531,"Bedrock - Undifferentiated (ORMGP)",6.34999990463257,77.5500030517578,218.33317565918,58955,"06/16/2014","11/07/2022",2460,0.0981067125645439,0.187733817789016,"MK no trend",1.05631911976196
-1187483617,120000012,"OGS-SS-13-02","Ont Geol Surv-SS-13-02 Adjala-Tosorontio","OGS-SS-13-02",44.0504302978516,-79.8560333251953,270.001068115234,"Thorncliffe (ORMGP)",6.34999990463257,57.8999938964844,236.279724121094,54181,"10/29/2014","06/20/2022",2113,-0.484779299847793,1.34059607859172e-09,"MK decreasing trend",0.467472383937735
-1187483613,-1187483620,"Minesing Pinegrove","NVCA - Minesing - Pinegrove","Minesing Pinegrove",44.3787307739258,-79.8253173828125,219.360000610352,"Upper Newmarket (ORMGP)",5.07999992370605,21.3359985351562,211.637619018555,53137,"04/04/2014","11/07/2022",2216,-0.174736842105263,0.0258155034312348,"MK decreasing trend",1.1042023703618
-1185745034,2126243149,"PGMN - GRCA - W0000332","GRCA - Canton Works (PGMN)","PGMN - GRCA - W0000332",44.0104064941406,-78.3589782714844,159.699996948242,"Lower Newmarket (ORMGP)",7.61999988555908,21.9700012207031,141.556503295898,40079,"01/20/2004","06/04/2019",1666,NA,NA,NA,0.432594411454994
-1181598795,120000159,"Stantec-Hydro1-MW5-14","Stantec-MW5-14","Stantec-Hydro1-MW5-14-d2",43.9849433898926,-78.8440475463867,252.527282714844,"Sunnybrook (ORMGP)",5.07999992370605,112.042999267578,219.968536376953,54663,"01/16/2015","12/19/2022",2178,0.00185116623472788,0.985106798046947,"MK no trend",0.443946446037379
-1082107835,117645,"Aurora MW 11","York - Aurora - MW #11 - Chamber of Commerce (ONT HOSPITAL)","Aurora MW 11",43.9801750183105,-79.462516784668,283.919006347656,"Mackinaw/Oak Ridges (ORMGP)",20.3199996948242,18.2879943847656,280.840911865234,222278,"11/09/1959","03/29/2022",4473,0.0286868686868687,0.674547938800206,"MK no trend",0.154653750372212
-1059096150,-1891502902,"PGMN - HRCA - W0000003-1","HRCA - Halton Region Forest - MOE OW#439A (OWRC) (PGMN)","PGMN - HRCA - W0000003-1",43.5368343533335,-80.1071304230307,346.769989013672,"Upper Newmarket (ORMGP)",13.9699993133545,7.6199951171875,345.476165771484,99068,"03/14/1966","05/17/2019",4719,0.490909090909091,0.042960146028425,"MK increasing trend",0.625960946388715
-1038475155,1900310940,"Orono MW 5 (PW 5)","Durham - Orono - MW 5 (PW 5)","Orono-MW5",43.9674987792969,-78.6271896362305,132.654998779297,"Thorncliffe (ORMGP)",25.3999996185303,9.14399719238281,131.021987915039,58406,"10/08/2008","12/31/2021",3461,-0.0312871287128713,0.645035294477017,"MK no trend",0.398081099069356
-1011814931,2072960175,"Caledon Village EW C4-2","Peel - Caledon Village EW C4-2","Caledon Village EW C4-2",43.8643382897681,-80.0496590490245,400.820007324219,"Mackinaw/Oak Ridges (ORMGP)",NA,30.2000122070312,392.564178466797,46358,"01/09/2014","06/20/2023",2090,-0.275430359937402,0.000632091476657326,"MK decreasing trend",0.733546125912022
-984940824,1145112722,"Caledon East EW 2-1","Peel - Caledon East - EW 2-1 (AMEC)","Caledon East EW 2-1",43.8675842285156,-79.8667297363281,289.100006103516,"Mackinaw/Oak Ridges (ORMGP)",6.34999990463257,22.3999996185303,288.335662841797,111784,"01/15/2003","11/26/2014",2036,0.35,0.0649033586094432,"MK no trend",0.269298542553236
-983207788,836676031,"Stouffville MW 05","York - Stouffville - MW 5","Stouffville MW 5",43.9971389770508,-79.2759094238281,309.460998535156,"Mackinaw/Oak Ridges (ORMGP)",15.875,13.4112005233765,305.340545654297,381204,"11/23/2004","03/31/2022",6337,0.125093353248693,0.0602382865578712,"MK no trend",0.42131176886216
-980984414,2114605509,"Schomberg MW 04 (Tower) (CAMC/YPDT PQ1)","York - Schomberg - MW 4 (Tower) (CAMC/YPDT PQ1)","Schomberg MW 4",43.9966125488281,-79.6906433105469,251.717559814453,"Sunnybrook (ORMGP)",NA,128.199996948242,243.181411743164,334796,"04/23/2004","09/19/2017",4109,-0.156695156695157,0.260278492781716,"MK no trend",1.70620340694836
-975227450,-2147483438,"OGS-SS-12-05","Ont Geol Surv-SS-12-05 Cookstown","OGS-SS-12-05-d",44.1984329223633,-79.7520065307617,299.998992919922,"Scarborough (ORMGP)",6.34999990463257,141.699996948242,222.903839111328,72293,"03/15/2013","11/07/2022",2662,0.318851435705368,8.70045283885013e-06,"MK increasing trend",0.531569814572557
-970785621,-1566415568,"PGMN - NVCA - W0000323","NVCA - Bradford West - MW 1/03 (D I & S) (PGMN)","PGMN - NVCA - W0000323-4",44.1616096496582,-79.6415252685547,270.025085449219,"Sunnybrook (ORMGP)",6.34999990463257,102.108001708984,231.186462402344,130770,"05/21/2003","11/08/2022",5479,-0.129582267689685,0.116556268393462,"MK no trend",0.491898539380336
-925731606,186490029,"PGMN - NVCA - W0000245-2","NVCA - Midhurst MW1 Snow Valley (PGMN)","PGMN - NVCA - W0000245-2",44.4351959228516,-79.7423248291016,239.809997558594,"Upper Newmarket (ORMGP)",5.07999992370605,18.5928039550781,226.819183349609,134465,"09/10/2002","11/07/2022",5610,-0.034965034965035,0.68215537630352,"MK no trend",0.710082963196003
-921792494,-1829806751,"PGMN - GRCA - W0000259","GRCA - Office (s & d) (PGMN)","PGMN - GRCA - W0000259-2 (Shallow)",43.9730377197266,-78.2896041870117,102.199996948242,"Lower Newmarket (ORMGP)",5.07999992370605,7.62000274658203,99.7666397094727,71800,"02/11/2003","05/29/2019",2995,NA,NA,NA,1.6886097528436
-909673395,120000019,"Aurora MW 19","York - Aurora - MW #19 (Sheppards Bush)","Aurora MW 19i",43.9968032836914,-79.4537658691406,270.628295898438,"Channel - Sand (ORMGP)",7.59999990463257,67.9700012207031,250.842376708984,158745,"03/08/2013","03/29/2022",3309,0.357356235997013,7.73879211823925e-08,"MK increasing trend",3.16397988890874
-888217409,-888217409,"Cannington SW 04/1S","Durham - Cannington - SW 04-1S","Cannington-SW04-1S",44.3461875915527,-79.0308456420898,260.040985107422,"Upper Newmarket (ORMGP)",5.09999990463257,2.489990234375,258.279876708984,72697,"05/27/2005","12/31/2021",4883,0.107305936073059,0.180825831582201,"MK no trend",0.829710656047276
-871611221,1299405714,"Nobleton MW 4D","York - Nobleton - MW 4D - MW NB1D-06 (MMM)","Nobleton MW 4d",43.8980407714844,-79.653205871582,260.528015136719,"Scarborough (ORMGP)",7.61999988555908,99.0599975585938,239.943740844727,342278,"09/19/2006","06/03/2022",5556,-0.521424792805502,1.77635683940025e-15,"MK decreasing trend",2.5562414170536
-847483637,360000477,"Palgrave EW 3-4","Peel - Palgrave - EW 3-4","Palgrave EW 3-4",43.9570668494363,-79.8209709160477,290.730010986328,"Mackinaw/Oak Ridges (ORMGP)",6,52.3999938964844,282.869232177734,41705,"10/12/2017","06/22/2023",1740,-0.312682641729982,0.000479263613539116,"MK decreasing trend",0.473353698915403
-827483640,-827483643,"TRCA - White Spruce Park MW-1","TRCA - Brampton Esker - North MW-1","White Spruce Park MW-1",43.7275619506836,-79.7779159545898,254.578231811523,"Mackinaw/Oak Ridges (ORMGP)",5.09999990463257,17.8000030517578,235.760467529297,54943,"04/22/2012","08/11/2023",2291,-0.596230158730159,3.44790862527589e-12,"MK decreasing trend",0.369896610470167
-827483639,-827483641,"TRCA - Mayfield MW-4","TRCA - Etobicoke Creek Trail MW-1","TRCA - Mayfield MW-4S",43.738883972168,-79.8186950683594,246.069595336914,"Halton Till",5.09999990463257,4.43600463867188,241.942794799805,46579,"04/19/2017","08/12/2022",1872,0.196153846153846,0.0212123301882063,"MK increasing trend",0.356650245217938
-827483638,-827483641,"TRCA - Mayfield MW-4","TRCA - Etobicoke Creek Trail MW-1","TRCA - Mayfield MW-4D",43.738883972168,-79.8186950683594,246.069595336914,"Halton Till",5.09999990463257,9.93099975585938,242.870788574219,43654,"04/19/2017","08/12/2022",1723,-0.457627118644068,3.15609580692211e-07,"MK decreasing trend",0.219518291442765
-782638731,-2147483438,"OGS-SS-12-05","Ont Geol Surv-SS-12-05 Cookstown","OGS-SS-12-05-s",44.1984329223633,-79.7520065307617,299.998992919922,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,9.75,293.125915527344,65063,"03/15/2013","06/21/2022",2608,0.145068664169788,0.0432336267875442,"MK increasing trend",0.392794024900518
-779965549,-893757670,"Mount Albert MW 05D (OW 05-1D)","York - Mount Albert - MW 5D - OW 05-1D","Mount Albert MW 5d",44.1296730041504,-79.306396484375,278.220001220703,"Thorncliffe (ORMGP)",5.07999992370605,31.6000061035156,258.004913330078,290301,"07/21/2005","03/16/2022",5906,-0.243465272591486,0.000252426856231613,"MK decreasing trend",0.102699129387842
-778171940,1239363830,"PGMN - LSRCA - W0000283-1","LSRCA - Sheppards Bush (1/03) (PGMN)","PGMN - LSRCA - W0000283",43.9945068359375,-79.4571304321289,270.828796386719,"Channel - Silt (ORMGP)",5.07999992370605,24.3840026855469,266.891235351562,87563,"03/25/2003","06/02/2015",3663,-0.111111111111111,0.544486056825911,"MK no trend",0.331705493306026
-770177618,120000009,"Newmarket MW 21","York - Newmarket - MW 21 (AECOM)","Newmarket MW 21s",44.0765151977539,-79.4696273803711,250.002334594727,"Channel - Silt (ORMGP)",7.61999988555908,29.5655994415283,240.977005004883,205996,"05/02/2013","03/30/2022",2556,0.259323006310958,0.000485979176127138,"MK increasing trend",1.11296299742761
-767942718,-2147483406,"Cheltenham EW 2-3","Peel - Cheltenham - EW 2-3","Cheltenham EW 2-3d",43.746747906233,-79.91433312647,286.790008544922,"Lower Newmarket (ORMGP)",6.40000009536743,49.6999969482422,263.410308837891,115965,"03/24/2010","06/22/2023",3418,-0.728949478748998,0,"MK decreasing trend",0.0881854154754576
-752672148,541483511,"Mount Albert MW 10I (OW A2-I)","York - Mount Albert - MW 10I - OW A2-I (MA 2I)","Mount Albert MW 10i",44.117000579834,-79.3018798828125,274.339996337891,"Thorncliffe (ORMGP)",7.61999988555908,55.5,264.850189208984,283441,"11/30/2005","03/16/2022",5775,-0.230828965249466,0.000592691577888216,"MK decreasing trend",0.216026706068808
-739513591,-1850457048,"Newmarket MW 07 (Fairy Lake TW)","York - Newmarket - MW 7 - Fairy Lake TW","Newmarket MW 7",44.0503807067871,-79.454345703125,240.964004516602,"Sunnybrook (ORMGP)",13.8999996185303,70.8199920654297,243.054946899414,262301,"06/16/2005","03/03/2021",5038,0.460174781523096,1.36423539132124e-10,"MK increasing trend",1.23804627412088
-701907950,-1320455621,"PGMN - CLOCA - W0000261","CLOCA - Scugog (Crow's Pass) MWW-07 (PGMN)","PGMN - CLOCA - W0000261",44.0325775146484,-79.0392913818359,320.609985351562,"Mackinaw/Oak Ridges (ORMGP)",6.34999990463257,25.9100036621094,296.408538818359,106457,"05/07/2003","05/12/2021",4301,-0.63030303030303,1.09858833141629e-09,"MK decreasing trend",0.273143435821423
-700529535,-989279601,"Palgrave MP2-01","Peel - Palgrave - MP 2-01","Palgrave MP2-01",43.9558528905264,-79.8440275030307,273.920013427734,"Halton Till",NA,2.010009765625,273.698760986328,41563,"01/23/2006","06/22/2023",2107,-0.0133333333333333,0.86920017131814,"MK no trend",0.0731195316023193
-681066241,49541,"PGMN - TRCA - W0000327","TRCA - Bolton - (IWA C34B-28 - PGMN)","PGMN - TRCA - W0000327-2 (Sh)",43.8759880065918,-79.7572631835938,260.820007324219,"Halton Till",3.47979998588562,13.0600004196167,251.291900634766,59882,"04/28/1994","06/21/2023",2493,-0.0578900969732589,0.440818553114668,"MK no trend",0.86530762617358
-673553131,-2099163154,"Mount Albert PW 3","York - Mount Albert - PW 3 (MA-A2 Production Well)","Mount Albert PW 3",44.1168174743652,-79.3014984130859,273.420013427734,"Thorncliffe (ORMGP)",12,74.6759948730469,260.821380615234,611979,"07/04/2011","06/12/2022",3407,-0.270512088330478,5.20198972848718e-05,"MK decreasing trend",0.298936787201274
-640144263,688037320,"PGMN - NVCA - W0000292-2","NVCA - Borden (PGMN)","PGMN - NVCA - W0000292-1",44.3018341064453,-79.9057464599609,200.304992675781,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,4.11480712890625,198.191116333008,100921,"03/25/2003","11/08/2022",4211,-0.0262626262626263,0.782653659455256,"MK no trend",0.880172961205245
-634593229,372779078,"Schomberg MW 11S","York - Schomberg - MW 11S","Schomberg MW 11s",44.0222396850586,-79.687858581543,240.705001831055,"Lower Newmarket (ORMGP)",15.2399997711182,21.9456024169922,233.495758056641,206117,"11/06/2009","03/08/2022",4051,0.132345914954611,0.0621591135263639,"MK no trend",0.269248636281006
-623223190,372753142,"King City MW 1","York - King City - MW 1","King City MW 1d",43.9335708618164,-79.5405044555664,279.730010986328,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,36.5800018310547,274.852233886719,388703,"05/20/2004","03/09/2022",6479,0.359223300970874,6.61956804925978e-08,"MK increasing trend",0.27319552107193
-619232744,1112119251,"Caledon East TW 1-77","Peel - Caledon East - TW 1-77","Caledon East TW 1-77",43.871357980806,-79.8632357264027,293.760009765625,"Mackinaw/Oak Ridges (ORMGP)",3.17499995231628,25.6032104492188,287.95556640625,139703,"10/01/1977","06/21/2023",3657,-0.272771672771673,0.000130276172258581,"MK decreasing trend",0.174504263799895
-613762438,-647311926,"Ballantrae MW 11d","York - Ballantrae - MW 11d","Ballantrae MW 11d",44.0414276123047,-79.2994766235352,338.549987792969,"Thorncliffe (ORMGP)",7.61999988555908,92.6592102050781,294.456115722656,226882,"01/30/2010","03/28/2022",4417,0.0231516056758775,0.729737508181189,"MK no trend",3.41880799590528
-581489907,22307,"PGMN - CVC - W0000028","CVC - W028 Georgetown TW 7-91 (PGMN)","PGMN - CVC - W0000028-4 (d)",43.6440812628938,-79.9527601445999,279.440002441406,"Mackinaw/Oak Ridges (ORMGP)",5.07999992370605,21.3359985351562,266.230651855469,129901,"05/16/2001","05/14/2020",5415,0.0879227053140097,0.394139910111275,"MK no trend",1.894626016106
-565810108,451708037,"PGMN - CLOCA - W0000265 Grasshopper","CLOCA - Grasshopper (Long Sault; CAMC/YPDT)","PGMN - CLOCA - W0000265 (d)",44.0528984069824,-78.7589416503906,292.079986572266,"Thorncliffe (ORMGP)",6.34999990463257,122.224807739258,286.612670898438,101325,"03/12/2003","06/07/2021",4515,-0.607792207792208,3.89164256375807e-11,"MK decreasing trend",0.0816878178778355
-563892598,-111472466,"Ansnorveldt MW 1D/2002 (ASDW)","York - Ansnorveldt - MW 1d-2002 (ASDW)","Ansnorveldt MW 1D",44.0823173522949,-79.5414810180664,218.453002929688,"Channel - Silt (ORMGP)",5.07999992370605,72.8500061035156,203.114273071289,345315,"07/26/2002","03/25/2022",6346,-0.203510082150859,0.00222288323520803,"MK decreasing trend",2.19206724271109
-562666580,-22365646,"PGMN - LowerTrentRCA - W0000214","LowerTrentRCA - Goodrich-Loomis Well (PGMN)","PGMN - LTRCA - W0000214",44.2484321594238,-77.5400009155273,198.390365600586,"Lower Newmarket",NA,10.6679992675781,192.152770996094,102695,"10/11/2002","10/13/2016",4284,-0.230252100840336,0.0534342528259042,"MK no trend",0.59687783324032
-557794179,372755704,"Caledon East TW 6R-05S","Peel - Caledon East - TW 6R-05S (Trow)","Caledon East TW 6R-05S",43.8711141465207,-79.8622571399752,293.25,"Mackinaw/Oak Ridges (ORMGP)",7.61999988555908,7.9248046875,287.917449951172,187063,"01/30/2006","06/21/2023",4367,-0.309306930693069,4.64324148885531e-06,"MK decreasing trend",0.319938511794834
-521485972,120000003,"Queensville MW 19","York - Queensville - MW 19 (AECOM - Warden Ave)","Queensville MW 19s",44.1517524719238,-79.4015808105469,264.280639648438,"Inter Newmarket Sediment (ORMGP)",7.61999988555908,7.6199951171875,260.624694824219,169662,"03/14/2013","03/15/2022",3148,-0.0463366336633663,0.49418377935323,"MK no trend",0.500605623065561
-506373339,-195608012,"Nobleton MW 1S","York - Nobleton - MW 1 Shallow (MW F1S-06) (MMM)","Nobleton MW 1s",43.9007148742676,-79.6585235595703,269.028015136719,"Mackinaw/Oak Ridges (ORMGP)",6.34999990463257,33.5299987792969,252.214401245117,273672,"06/30/2006","06/03/2022",5382,-0.427493261455526,8.47704129114391e-11,"MK decreasing trend",0.659133230877758
-498814349,-1100711145,"PGMN - LSRCA - W0000293-3 (Old Barrie Rd 2/03)","LSRCA - Oro Pit BH 2 (LAKE SIMCOE REG. CA.) (PGMN)","PGMN - LSRCA - W0000293-3",44.5273857116699,-79.5738754272461,332.588806152344,"Upper Newmarket (ORMGP)",5.07999992370605,22.8600158691406,317.415649414062,93071,"03/18/2003","01/13/2015",3882,0.538461538461538,0.0123715812045244,"MK increasing trend",0.701005980478632
-498465806,925554998,"PGMN - NVCA - W0000281-1","NVCA - Earl Rowe (PGMN)","PGMN - NVCA - W0000281-1",44.1658210754395,-79.9080352783203,224.341003417969,"Upper Newmarket (ORMGP)",5.07999992370605,4.57200622558594,222.915542602539,94025,"03/19/2003","11/08/2022",3922,0.0424242424242424,0.688364825209403,"MK no trend",0.685650277799512
-481048069,49277,"Caledon Village OW 1-91 s and i","Peel - Caledon Village - OW 1i/s-91","Caledon Village OW 1s",43.8584175109863,-80.0459747314453,394.700012207031,"Halton Till",3.80999994277954,4.59999990463257,390.599273681641,71343,"06/20/1991","06/20/2023",2614,-0.298850574712644,3.7973096902677e-05,"MK decreasing trend",0.311115530967774
-468579654,1961593124,"PGMN - HRCA - W0000004-1","HRCA - Esquesing (HALTON REGION) (PGMN)","PGMN - HRCA - W0000004-1",43.5508443156496,-79.8892381333027,213.970001220703,"Bedrock - Undifferentiated (ORMGP)",5.07999992370605,67.5131988525391,208.665054321289,149425,"10/05/1999","03/16/2020",6239,-0.0159200296186598,0.844607881839128,"MK no trend",0.501976687962535
-460239443,-460239443,"Orono OW 02/4D","Durham - Orono - OW 02-4D","Orono-OW02-4D",43.9675140380859,-78.6280059814453,131.505004882812,"Thorncliffe (ORMGP)",5.09999990463257,9.90000152587891,131.125076293945,93313,"04/07/2005","12/31/2021",6088,-0.0281188118811881,0.679077092274353,"MK no trend",0.357348378503012
-443836985,-2147483643,"OGS-SS-11-04","Ont Geol Surv-SS-11-04 Works Yard","OGS-SS-11-04-d",44.0522766113281,-79.9257049560547,291.614013671875,"Scarborough (ORMGP)",6.34999990463257,95.1999969482422,246.247100830078,60334,"09/16/2011","11/07/2022",2501,-0.0745840504876649,0.317049450474852,"MK no trend",0.435103519694835
